ID,AGENT,TYPE,CONFIDENCE,SECURITY
2907924502,Devin,fix,10,0
2907965341,Devin,docs,10,0
2908063881,Devin,docs,10,0
2974051079,Devin,feat,10,0
2974095097,Devin,ci,9,0
2974105233,Devin,ci,10,1
3033566586,Devin,perf,10,0
3033689845,Devin,feat,9,0
3033770445,Devin,feat,9,0
3033841175,Devin,feat,10,0
3033886992,Devin,perf,10,0
3034036696,Devin,feat,10,0
3034047412,Devin,build,9,0
3034054383,Devin,test,9,0
3034086081,Devin,chore,10,0
3034266467,Devin,docs,10,1
3034267143,Devin,docs,10,1
3034353243,Devin,feat,9,0
3034362032,Devin,refactor,8,0
3034368996,Devin,feat,10,0
3034517667,Devin,ci,9,0
3034597936,Devin,fix,10,0
3034601138,Devin,feat,9,0
2840370790,Devin,fix,10,0
2840453828,Devin,fix,10,0
2840469667,Devin,fix,10,0
2840501983,Devin,fix,10,0
2840519868,Devin,fix,10,1
2840540666,Devin,fix,10,0
2840686963,Devin,test,10,0
2840922653,Devin,feat,10,0
2840926622,Devin,feat,10,0
2840948389,Devin,fix,10,0
2840957018,Devin,fix,10,0
2840961890,Devin,fix,10,0
2840965814,Devin,fix,10,0
2840970710,Devin,feat,10,0
2840986793,Devin,feat,10,0
2840989266,Devin,feat,10,0
2840993604,Devin,feat,10,0
2840996945,Devin,feat,10,0
2841002189,Devin,feat,10,0
2841020962,Devin,feat,10,0
2841023413,Devin,fix,10,0
2841023696,Devin,feat,10,0
2841027811,Devin,feat,10,0
2841035709,Devin,fix,10,0
2841184790,Devin,fix,10,0
2841220730,Devin,chore,10,0
2841314055,Devin,feat,10,0
2987852048,Devin,refactor,10,0
2987874652,Devin,feat,9,0
2987950137,Devin,feat,10,1
2988023874,Devin,feat,9,0
2988304968,Devin,feat,9,0
2988314481,Devin,feat,9,0
2988391985,Devin,refactor,10,0
2988481873,Devin,fix,10,0
2988714139,Devin,fix,10,0
2988779041,Devin,fix,10,0
2988982716,Devin,fix,9,1
2989023598,Devin,feat,9,0
2989093783,Devin,feat,9,0
3200712509,Devin,refactor,10,1
3200733870,Devin,feat,9,0
3200746523,Devin,fix,10,1
3200773137,Devin,feat,9,0
3200804728,Devin,chore,9,0
3200807590,Devin,docs,9,0
3200809439,Devin,feat,9,1
3200815123,Devin,docs,9,0
3200831107,Devin,docs,9,0
3200989471,Devin,docs,10,1
3201035188,Devin,fix,10,0
3201077683,Devin,docs,10,0
3201101024,Devin,feat,10,0
3201314532,Devin,fix,10,1
3201596945,Devin,fix,10,0
2798295763,Devin,fix,10,0
2798302866,Devin,feat,10,0
2798447344,Devin,docs,10,1
2798574828,Devin,fix,10,0
2798727783,Devin,docs,10,0
2798738981,Devin,test,10,0
2798748566,Devin,feat,10,0
2798930478,Devin,fix,10,0
2798936903,Devin,feat,10,0
2799046822,Devin,chore,10,0
2799104941,Devin,feat,10,0
2799121251,Devin,chore,10,0
2799205474,Devin,fix,10,0
2799230876,Devin,chore,10,0
2799302285,Devin,chore,10,0
2799333962,Devin,docs,10,0
2799374100,Devin,test,10,1
2800258838,Devin,feat,10,0
2800344224,Devin,test,9,0
2800769710,Devin,feat,10,0
2801019781,Devin,feat,10,0
2801155743,Devin,feat,10,0
2801228245,Devin,refactor,10,0
2801240170,Devin,fix,9,1
2937287527,Devin,fix,10,0
2937600069,Devin,feat,9,0
2938063070,Devin,feat,10,0
2938273452,Devin,fix,10,1
2939327802,Devin,feat,9,0
2939446083,Devin,refactor,9,0
2939503388,Devin,ci,9,0
2939562448,Devin,feat,10,0
2939571603,Devin,feat,10,0
2939590868,Devin,docs,9,0
2939602172,Devin,fix,10,0
2939616751,Devin,fix,10,0
2939739434,Devin,ci,10,0
2939834875,Devin,feat,9,0
3016277401,Devin,refactor,10,0
3016516301,Devin,refactor,8,0
3016753886,Devin,fix,10,0
3016803016,Devin,feat,10,1
3016844227,Devin,fix,10,0
3016881237,Devin,feat,9,1
3016905680,Devin,feat,10,1
3016973539,Devin,feat,10,0
3016974217,Devin,feat,10,1
3016975870,Devin,feat,10,1
3016978865,Devin,feat,10,1
3016980479,Devin,fix,10,1
3016993084,Devin,fix,10,0
3016994685,Devin,refactor,9,0
3017016012,Devin,fix,9,0
3017084898,Devin,feat,10,1
3017122010,Devin,feat,10,0
3017170831,Devin,feat,10,1
3017176006,Devin,feat,10,0
3017188682,Devin,feat,10,1
3017190357,Devin,feat,9,1
3017667755,Devin,fix,10,0
3017796889,Devin,chore,10,0
3017855487,Devin,feat,10,0
3018096769,Devin,fix,10,0
3018126639,Devin,docs,10,0
3018281148,Devin,feat,8,0
3018285768,Devin,feat,8,0
3018286070,Devin,refactor,9,0
3018351923,Devin,chore,10,1
3018352185,Devin,fix,10,0
3018439207,Devin,fix,10,0
3018517272,Devin,feat,10,0
3256237787,Devin,feat,9,0
3256317503,Devin,fix,10,0
3256336545,Devin,fix,10,1
3256365540,Devin,feat,9,1
3256396149,Devin,feat,9,1
3256509471,Devin,feat,9,0
3256558725,Devin,feat,9,0
3256573926,Devin,feat,10,1
3256651557,Devin,feat,9,1
3256720288,Devin,fix,9,0
3256999647,Devin,test,10,1
3257058488,Devin,feat,10,0
3257216430,Devin,feat,10,1
3257283089,Devin,fix,10,0
3257283781,Devin,feat,9,1
3257546325,Devin,feat,10,1
3146777686,Devin,fix,10,1
3177500762,Devin,refactor,9,0
3177507819,Devin,feat,10,1
3177511192,Devin,feat,9,1
3177542199,Devin,fix,10,1
3177558438,Devin,feat,9,1
3177562468,Devin,fix,10,1
3177673933,Devin,docs,9,1
3177715945,Devin,feat,10,0
3177753579,Devin,feat,10,0
3177834191,Devin,feat,10,1
3177938455,Devin,fix,10,1
3178258083,Devin,chore,9,1
3178581161,Devin,refactor,9,1
3178606483,Devin,docs,10,0
3178933687,Devin,fix,9,0
3179148644,Devin,feat,8,1
3179165014,Devin,feat,9,0
3179244422,Devin,feat,9,1
3179554058,Devin,feat,10,1
3179662130,Devin,fix,10,1
3179749937,Devin,feat,10,1
3179797234,Devin,fix,10,1
3179896693,Devin,feat,9,1
3179922729,Devin,feat,9,0
3180043339,Devin,fix,10,0
3180240926,Devin,feat,10,0
2954623117,Devin,feat,10,0
2955783318,Devin,refactor,10,0
2956095750,Devin,docs,10,0
2956281115,Devin,chore,10,0
2956306001,Devin,docs,10,0
2956373402,Devin,docs,10,0
2956383897,Devin,docs,10,0
2956393636,Devin,docs,10,0
2956510109,Devin,docs,10,0
2956537526,Devin,docs,10,0
2956599072,Devin,docs,10,1
2956675927,Devin,fix,10,0
2956738171,Devin,feat,9,0
2956799068,Devin,build,9,0
2957323680,Devin,fix,10,0
2957439697,Devin,feat,9,0
2957455451,Devin,feat,9,0
2957520309,Devin,build,9,0
2970414990,Devin,test,9,1
2970584143,Devin,docs,10,0
2970732471,Devin,docs,9,0
2970747523,Devin,feat,9,0
2970771094,Devin,refactor,9,0
2970813905,Devin,chore,8,0
2970816838,Devin,refactor,8,0
2970817573,Devin,refactor,9,1
2970817625,Devin,refactor,9,0
2970823147,Devin,refactor,9,0
2970823319,Devin,refactor,9,1
2970824623,Devin,refactor,9,0
2970834010,Devin,refactor,9,0
2970843603,Devin,refactor,9,0
3022593895,Devin,refactor,8,0
3022605131,Devin,feat,9,0
3022608189,Devin,style,9,0
3022617362,Devin,fix,10,0
3022831945,Devin,feat,9,0
3022909076,Devin,feat,10,0
3022933130,Devin,feat,10,0
3022935755,Devin,fix,10,0
3022955231,Devin,feat,9,0
3023069216,Devin,fix,10,0
3023133644,Devin,fix,10,0
3023165571,Devin,fix,10,0
3023189103,Devin,fix,10,0
3023193903,Devin,fix,10,1
3023232015,Devin,fix,10,0
3023246654,Devin,fix,10,0
3023248867,Devin,feat,10,0
3023267214,Devin,refactor,9,0
3023299823,Devin,fix,10,0
2775336826,Devin,refactor,10,0
2775510990,Devin,refactor,10,0
2775745278,Devin,fix,10,0
2775827622,Devin,chore,10,0
2775913494,Devin,refactor,10,0
2775914094,Devin,feat,10,0
2776299690,Devin,chore,10,1
2776459226,Devin,chore,10,0
2776592584,Devin,refactor,9,0
2776603613,Devin,feat,10,0
2776604195,Devin,chore,10,0
2776790742,Devin,chore,10,0
2776793311,Devin,feat,10,0
2776797524,Devin,feat,10,0
2776825485,Devin,feat,10,0
2776831778,Devin,feat,10,0
2776940475,Devin,refactor,10,0
2777165355,Devin,feat,10,0
2777165691,Devin,feat,10,0
2777184851,Devin,feat,10,0
2777347182,Devin,fix,10,0
2777349471,Devin,fix,10,0
2777356351,Devin,feat,9,0
2777500617,Devin,feat,9,1
3167827984,Devin,fix,10,1
3168164252,Devin,perf,9,0
3168434190,Devin,feat,9,0
3168569644,Devin,feat,10,1
3168708594,Devin,fix,10,1
3168934306,Devin,fix,10,0
3168945096,Devin,feat,10,1
3169054009,Devin,feat,9,0
3169142518,Devin,feat,9,0
3169159037,Devin,feat,10,0
3169159305,Devin,refactor,9,0
3169219154,Devin,fix,10,1
3056686785,Devin,test,9,0
3056690965,Devin,feat,9,0
3056993511,Devin,feat,10,0
3056995446,Devin,fix,10,0
3057208717,Devin,test,9,0
3057452803,Devin,docs,10,0
3057663648,Devin,refactor,10,1
2870515513,Devin,feat,10,0
2870521302,Devin,fix,10,0
2870584468,Devin,feat,9,0
2870636223,Devin,feat,10,0
2870860967,Devin,fix,10,1
2870925290,Devin,feat,9,0
2870989734,Devin,fix,10,0
2871083888,Devin,fix,10,0
2871205622,Devin,chore,10,0
2871239281,Devin,chore,10,0
2872773751,Devin,feat,10,0
3155121796,Devin,feat,10,0
3155127737,Devin,feat,10,0
3155142734,Devin,ci,10,0
3155143197,Devin,feat,10,0
3155192151,Devin,feat,9,1
3155310952,Devin,feat,10,0
3155319500,Devin,refactor,9,0
3155512619,Devin,docs,9,0
3155615485,Devin,feat,10,1
3155631091,Devin,fix,10,1
3155697260,Devin,perf,9,0
3155710420,Devin,refactor,9,0
3155774248,Devin,feat,10,1
3155881276,Devin,refactor,10,0
3155885652,Devin,fix,10,0
3155982507,Devin,feat,10,0
3156064223,Devin,chore,10,0
3156069543,Devin,chore,9,0
3156095684,Devin,ci,9,0
3156177738,Devin,refactor,9,1
3156291643,Devin,feat,10,1
3156431877,Devin,feat,9,1
3156451435,Devin,fix,10,1
3156457181,Devin,feat,10,0
3156938074,Devin,feat,10,0
3156959893,Devin,feat,8,0
2886079850,Devin,refactor,9,1
2886103948,Devin,feat,9,0
2886107789,Devin,fix,9,1
2886115305,Devin,fix,9,1
2886124960,Devin,docs,10,0
2886441170,Devin,fix,10,0
2886528623,Devin,test,9,0
2886594739,Devin,fix,10,0
2886630974,Devin,fix,10,1
2886640084,Devin,build,9,1
2886653082,Devin,fix,10,0
2886665013,Devin,fix,10,0
2886698699,Devin,fix,9,0
2886753141,Devin,feat,10,0
2886842993,Devin,ci,9,0
2886874246,Devin,fix,10,0
2886897797,Devin,feat,10,0
2887008712,Devin,fix,10,0
2887029130,Devin,refactor,9,0
2887130544,Devin,fix,10,0
2887386208,Devin,feat,10,0
2887393377,Devin,feat,9,1
3056288832,Devin,fix,10,1
3056316834,Devin,fix,10,1
3082995225,Devin,docs,10,0
3083068533,Devin,fix,10,0
3083204365,Devin,refactor,9,0
3083310586,Devin,refactor,9,0
3083467540,Devin,feat,10,0
3083605655,Devin,refactor,8,0
3083751471,Devin,docs,9,0
3083806295,Devin,feat,10,0
3083824602,Devin,test,10,0
3083873202,Devin,refactor,10,0
3083893919,Devin,feat,10,0
3083920522,Devin,feat,10,0
3084089780,Devin,docs,9,0
3084116517,Devin,fix,10,0
3084270017,Devin,refactor,9,0
3084414634,Devin,fix,10,0
3084515450,Devin,feat,10,0
3084550720,Devin,fix,10,0
3084607023,Devin,docs,10,0
3084608702,Devin,perf,10,0
3084617544,Devin,docs,10,0
3084646319,Devin,fix,10,0
3084701052,Devin,perf,9,0
3084744894,Devin,feat,10,0
3175767337,Devin,feat,10,1
3175880560,Devin,feat,10,0
3176059878,Devin,feat,9,0
3176305274,Devin,feat,10,1
3176526887,Devin,docs,10,1
3176651879,Devin,fix,10,0
3176708032,Devin,feat,10,1
3176926598,Devin,fix,10,1
3006445782,Devin,perf,10,0
3006507938,Devin,perf,9,0
3006534682,Devin,perf,9,0
3006544045,Devin,perf,9,0
3006546708,Devin,refactor,8,0
3006562482,Devin,perf,9,0
3006578717,Devin,fix,10,0
3006620111,Devin,fix,10,0
3006630991,Devin,refactor,9,0
3006639000,Devin,docs,9,0
3006639682,Devin,fix,10,0
3006698250,Devin,fix,10,0
3006745114,Devin,feat,9,0
2889287277,Devin,feat,10,0
2889288178,Devin,feat,10,0
2889292561,Devin,feat,10,0
2889304556,Devin,feat,10,0
2889366598,Devin,chore,10,0
2889368019,Devin,build,9,0
2889429365,Devin,fix,10,0
2889476862,Devin,refactor,10,1
2889490163,Devin,fix,10,1
2889495515,Devin,fix,10,0
2889644644,Devin,fix,10,0
2889991519,Devin,feat,9,0
2890012140,Devin,refactor,8,0
2890051390,Devin,fix,9,0
2890352964,Devin,docs,9,0
2890563538,Devin,fix,10,0
2890902785,Devin,feat,9,0
3234037292,Devin,fix,10,1
3234052393,Devin,feat,10,1
3234207351,Devin,feat,10,0
3234208754,Devin,docs,10,0
3234208813,Devin,docs,10,0
3234208868,Devin,docs,10,0
3234254286,Devin,feat,10,1
3234278576,Devin,feat,10,0
3234322879,Devin,fix,10,0
3234480284,Devin,feat,10,0
3234526044,Devin,feat,10,0
3235022674,Devin,fix,10,0
3235100943,Devin,perf,9,0
3235225544,Devin,feat,10,0
3235498524,Devin,feat,10,1
3235538733,Devin,fix,10,1
3235581539,Devin,fix,10,1
3235583761,Devin,docs,10,1
3235606428,Devin,feat,10,0
3235701551,Devin,feat,10,0
3235702407,Devin,fix,10,0
3235947868,Devin,fix,10,0
3236103026,Devin,feat,10,1
3236225298,Devin,feat,9,0
3209809556,Devin,feat,9,1
3209815681,Devin,fix,10,0
3209838352,Devin,feat,9,1
3210049031,Devin,docs,9,0
3210163059,Devin,docs,9,0
3210192218,Devin,feat,10,0
3210268722,Devin,feat,10,0
3210354303,Devin,feat,10,0
3210536156,Devin,fix,10,0
3210682652,Devin,feat,10,0
3210823906,Devin,feat,10,0
3210892176,Devin,feat,10,1
3211100509,Devin,feat,10,1
3211122981,Devin,feat,10,0
3211867491,Devin,feat,10,0
3248427628,Devin,fix,10,0
3248855778,Devin,fix,10,0
3249124049,Devin,chore,9,1
3249629800,Devin,feat,9,0
3249637542,Devin,feat,9,1
3249647577,Devin,docs,10,0
3249840983,Devin,fix,10,1
3249977632,Devin,feat,10,1
3250089415,Devin,perf,9,1
3250110783,Devin,docs,9,1
3250163733,Devin,fix,9,0
3250173935,Devin,fix,10,1
3250293030,Devin,feat,9,1
3250327564,Devin,fix,9,1
3250416862,Devin,feat,10,1
3250474699,Devin,fix,10,0
3250552829,Devin,refactor,9,0
3250586148,Devin,feat,9,0
3250619328,Devin,refactor,9,1
3250688000,Devin,feat,10,1
3250731596,Devin,refactor,9,0
3250754121,Devin,fix,10,0
2759596477,Devin,feat,9,0
2759620798,Devin,refactor,10,1
2759788051,Devin,feat,10,1
2759847657,Devin,feat,10,1
2760044965,Devin,docs,10,0
2760115428,Devin,feat,10,0
2760117241,Devin,refactor,10,0
2760243902,Devin,test,9,0
2760266883,Devin,feat,10,0
2760297589,Devin,feat,10,0
2760305985,Devin,feat,10,0
2760327496,Devin,ci,10,0
2860524344,Devin,fix,10,0
2860598080,Devin,fix,10,0
2861225683,Devin,feat,10,0
2861250143,Devin,feat,10,0
2861275346,Devin,refactor,8,0
2861541607,Devin,feat,10,0
2861606292,Devin,refactor,10,0
2861636339,Devin,docs,9,0
2861659768,Devin,refactor,10,0
2861673771,Devin,feat,10,0
2861722790,Devin,style,9,0
2861747083,Devin,chore,10,0
2861748481,Devin,chore,10,0
2861751791,Devin,refactor,10,0
2861780617,Devin,refactor,9,0
2861793133,Devin,feat,9,0
2861829974,Devin,docs,9,0
2861830174,Devin,feat,10,0
2861932217,Devin,refactor,10,0
2861953025,Devin,fix,10,0
3255829767,Devin,fix,10,1
3255989855,Devin,feat,9,0
3255995375,Devin,feat,10,1
3231648461,Devin,fix,10,1
3231782692,Devin,style,9,0
3231939415,Devin,feat,9,1
3231979057,Devin,fix,10,1
3232137193,Devin,docs,10,0
3232449958,Devin,ci,9,0
3232542994,Devin,fix,10,0
3232587454,Devin,fix,10,0
3232802201,Devin,feat,9,0
3232919597,Devin,fix,10,1
3232980564,Devin,feat,9,0
3233079845,Devin,docs,10,1
3233131994,Devin,docs,9,1
3233174406,Devin,feat,9,0
3233270217,Devin,docs,10,1
3233379057,Devin,docs,10,1
3264732852,Devin,feat,10,0
3265153814,Devin,feat,10,1
3265801820,Devin,feat,10,0
3265921844,Devin,feat,9,1
3266437649,Devin,fix,10,0
3037451152,Devin,feat,10,0
3037528207,Devin,feat,8,0
3037534591,Devin,feat,9,0
3037534760,Devin,docs,10,0
3037540655,Devin,feat,9,0
3037549293,Devin,docs,10,0
2879085922,Devin,fix,10,0
2879237385,Devin,feat,9,1
2879247217,Devin,fix,10,0
2879253689,Devin,fix,10,0
2879262208,Devin,fix,10,0
2879357440,Devin,fix,10,0
2879427595,Devin,fix,10,0
2879573182,Devin,docs,10,1
2879620071,Devin,refactor,9,1
2879676348,Devin,docs,10,0
2879700916,Devin,test,9,1
2879706478,Devin,feat,9,1
2879724447,Devin,feat,9,0
2879754613,Devin,feat,7,0
2879776301,Devin,docs,9,0
3138356679,Devin,fix,10,0
3138358043,Devin,feat,10,1
3148602658,Devin,perf,10,0
3148625705,Devin,fix,10,0
3148964389,Devin,fix,10,0
3149540657,Devin,docs,10,0
2993437629,Devin,chore,10,1
2993540792,Devin,fix,10,0
2993612034,Devin,feat,10,0
2993889791,Devin,feat,10,0
2993949800,Devin,feat,9,0
2993960739,Devin,feat,9,0
2994031267,Devin,fix,10,0
2994099200,Devin,feat,9,0
2994132824,Devin,fix,10,0
2994186364,Devin,fix,10,0
2994345609,Devin,refactor,9,0
2994371856,Devin,fix,10,0
2994431385,Devin,refactor,9,0
3027880885,Devin,fix,10,0
3028017962,Devin,fix,10,0
3028024558,Devin,fix,10,0
3028075019,Devin,test,9,0
3028324419,Devin,feat,10,0
3028461140,Devin,fix,9,0
3028603816,Devin,fix,10,0
3028627060,Devin,feat,10,0
3028848405,Devin,fix,10,0
3029091635,Devin,feat,9,0
2898927585,Devin,fix,10,0
2898933775,Devin,feat,9,0
2898943616,Devin,test,10,0
2899033763,Devin,feat,9,1
2899043054,Devin,chore,10,0
2899050914,Devin,ci,9,0
2899060266,Devin,docs,10,0
2899134957,Devin,docs,10,0
2899248773,Devin,refactor,10,0
2899281117,Devin,feat,9,0
2899293720,Devin,feat,10,1
2899323444,Devin,feat,10,0
2899347249,Devin,chore,10,0
2899415257,Devin,fix,10,0
2899419096,Devin,fix,10,0
2899427895,Devin,fix,10,0
2899428182,Devin,fix,10,0
2899450757,Devin,fix,10,0
2899726655,Devin,feat,10,0
2900030518,Devin,docs,9,0
2900044993,Devin,fix,10,0
2900058289,Devin,fix,10,0
2900145289,Devin,refactor,10,0
2900197484,Devin,feat,8,0
2900251639,Devin,docs,9,0
2900283922,Devin,docs,10,0
2900306412,Devin,feat,9,0
2900327242,Devin,docs,10,0
2900522154,Devin,feat,10,0
2900672985,Devin,feat,10,0
2900760271,Devin,docs,10,0
2900785013,Devin,ci,9,0
2900788047,Devin,feat,9,0
2900790914,Devin,fix,10,0
2900819744,Devin,docs,10,0
2901039945,Devin,docs,10,0
2901054493,Devin,feat,9,1
2901256184,Devin,chore,9,0
2901266443,Devin,docs,10,0
2901331792,Devin,feat,9,0
2901338223,Devin,feat,10,0
3243982089,Devin,refactor,10,0
3244201138,Devin,docs,9,1
3244216022,Devin,feat,10,0
3244284302,Devin,refactor,9,1
3244292653,Devin,docs,9,0
3244348773,Devin,feat,9,1
3244478374,Devin,feat,9,1
3244585376,Devin,feat,10,0
3244592318,Devin,feat,10,0
3244677330,Devin,fix,10,0
3244774153,Devin,feat,9,1
3244820119,Devin,docs,10,0
3244837986,Devin,feat,10,1
3244840307,Devin,feat,10,1
3244842922,Devin,feat,10,0
3244848585,Devin,feat,10,1
3244864858,Devin,feat,9,1
3244866747,Devin,fix,10,1
3244868174,Devin,feat,9,1
3245333569,Devin,feat,9,1
3245369952,Devin,refactor,9,0
2856344341,Devin,fix,10,1
2856396455,Devin,feat,10,0
3009474184,Devin,fix,10,1
3009482660,Devin,test,9,0
2765165425,Devin,fix,9,0
2765532800,Devin,feat,10,0
2765766260,Devin,feat,10,0
2765771643,Devin,docs,10,0
2765835144,Devin,fix,10,0
2765877627,Devin,feat,10,0
2765918459,Devin,fix,10,0
2864881392,Devin,test,10,0
2864966498,Devin,chore,10,0
2864977009,Devin,docs,9,0
3053649404,Devin,perf,10,0
3053850042,Devin,fix,10,0
3053867130,Devin,feat,9,0
3053875776,Devin,feat,10,0
3053938077,Devin,feat,7,0
3054019499,Devin,fix,10,0
3054056380,Devin,chore,9,0
3054150679,Devin,refactor,10,0
2876464228,Devin,refactor,10,0
2876473421,Devin,refactor,10,0
2876474344,Devin,refactor,10,0
2876474366,Devin,refactor,10,0
2876476091,Devin,refactor,10,0
2876476358,Devin,refactor,10,0
2876477909,Devin,refactor,10,0
2876479825,Devin,refactor,10,0
2876482299,Devin,refactor,10,0
2876483432,Devin,refactor,10,0
2876486205,Devin,refactor,10,0
2876487591,Devin,refactor,10,0
2876727515,Devin,fix,10,0
2876762028,Devin,fix,9,0
2876865587,Devin,docs,10,0
2876998138,Devin,chore,10,0
2877039328,Devin,feat,9,0
2877052668,Devin,fix,10,0
2877141068,Devin,fix,10,0
2877977077,Devin,fix,10,0
2878399010,Devin,fix,10,0
2878438336,Devin,fix,10,1
2878797964,Devin,feat,9,0
2879029392,Devin,feat,9,1
3162328692,Devin,fix,10,0
3162346531,Devin,feat,9,1
3162624847,Devin,feat,10,1
3162677701,Devin,feat,9,0
3163019712,Devin,feat,9,1
3163415789,Devin,feat,10,1
3163760643,Devin,refactor,9,0
3163779556,Devin,feat,10,1
3163792029,Devin,feat,9,1
3163802623,Devin,feat,9,1
3163871671,Devin,docs,9,0
3163881966,Devin,docs,9,0
3088534023,Devin,feat,10,0
3088550669,Devin,feat,10,0
3088557864,Devin,feat,9,0
3088559123,Devin,feat,10,0
3088561339,Devin,feat,9,0
3088564579,Devin,fix,9,0
3088567513,Devin,fix,10,1
3088570820,Devin,fix,10,1
3088573784,Devin,feat,10,0
3088587671,Devin,refactor,10,0
3088592615,Devin,feat,10,0
3088596234,Devin,test,10,0
3088596752,Devin,feat,10,0
3088635774,Devin,feat,10,0
3088660039,Devin,feat,9,0
3088887203,Devin,docs,10,0
3088971804,Devin,fix,10,0
2793404178,Devin,feat,10,0
2793512716,Devin,fix,10,0
2793548898,Devin,feat,10,0
2793592645,Devin,test,9,0
2793729508,Devin,fix,10,1
2793852587,Devin,chore,10,0
2794276099,Devin,feat,9,0
2794323375,Devin,feat,10,1
2794424292,Devin,chore,10,0
2794549110,Devin,fix,10,0
2794616611,Devin,refactor,10,0
2794784651,Devin,chore,10,0
2794907896,Devin,feat,10,0
2795084819,Devin,feat,10,0
2795172513,Devin,feat,10,0
2795821755,Devin,feat,9,0
2795913938,Devin,fix,10,0
2795922231,Devin,fix,10,1
2795930781,Devin,ci,10,1
2795955814,Devin,docs,10,1
2795964105,Devin,test,10,0
2795968909,Devin,feat,9,0
2796002590,Devin,feat,9,0
2796009360,Devin,fix,10,1
2796014467,Devin,fix,10,0
2796059303,Devin,fix,10,0
2796401274,Devin,feat,10,0
3071636852,Devin,docs,10,0
3071674416,Devin,feat,10,1
3071676373,Devin,test,9,0
3071829832,Devin,feat,9,0
3071949137,Devin,feat,9,0
3071952484,Devin,feat,10,0
3071995758,Devin,docs,9,0
3072000530,Devin,feat,9,0
3072095829,Devin,feat,9,1
3072107233,Devin,feat,9,0
3072136032,Devin,feat,9,0
3082020292,Devin,fix,10,1
3082037946,Devin,fix,10,1
3082198893,Devin,docs,10,0
3082238634,Devin,feat,10,0
3082303429,Devin,feat,9,0
3082414888,Devin,refactor,10,0
3082729515,Devin,refactor,10,0
3082784109,Devin,docs,9,0
3082954718,Devin,docs,9,0
3157197447,Devin,docs,9,0
3157386612,Devin,feat,10,1
3157425198,Devin,feat,10,1
3157504530,Devin,fix,10,1
3157607772,Devin,docs,10,0
2990501630,Devin,refactor,9,1
2990679795,Devin,feat,9,0
2990759653,Devin,fix,10,0
2990759837,Devin,docs,10,0
2990760074,Devin,fix,10,0
2990773468,Devin,fix,10,0
2990774253,Devin,fix,10,0
2990791063,Devin,feat,9,0
2991070962,Devin,perf,10,0
3261954258,Devin,fix,9,1
3262412105,Devin,feat,10,1
3262423998,Devin,feat,10,0
3263094679,Devin,fix,10,0
3263291835,Devin,docs,10,1
3263345653,Devin,fix,10,1
3263401745,Devin,fix,10,0
3263609129,Devin,feat,10,0
3263622772,Devin,feat,10,0
3263866233,Devin,refactor,9,0
2870333037,Devin,fix,10,1
2870344282,Devin,feat,10,0
3272569623,Devin,refactor,10,0
3272653934,Devin,feat,10,1
3272719703,Devin,feat,10,1
3272728961,Devin,feat,9,0
3272841541,Devin,feat,10,0
3272980026,Devin,fix,10,1
3273050893,Devin,feat,10,1
3273079060,Devin,fix,10,0
3273176529,Devin,feat,10,1
3273196870,Devin,feat,10,0
3273214995,Devin,feat,10,0
3273333683,Devin,docs,10,1
3273497026,Devin,fix,10,1
3273989926,Devin,docs,10,1
3274013426,Devin,refactor,9,0
3274013683,Devin,refactor,9,0
3274025882,Devin,chore,9,1
3274029862,Devin,chore,9,0
2868792153,Devin,feat,10,0
2869463251,Devin,feat,10,0
2869721995,Devin,fix,10,0
2869803305,Devin,style,8,0
2869820528,Devin,feat,9,0
2869934120,Devin,refactor,10,0
2869957431,Devin,fix,10,0
2869959973,Devin,chore,8,0
2870022451,Devin,refactor,10,0
2870047901,Devin,refactor,10,0
2870152288,Devin,fix,10,0
3055607319,Devin,fix,9,0
3055611476,Devin,fix,9,0
3055700229,Devin,fix,10,0
3055717125,Devin,feat,10,0
3055785853,Devin,feat,9,0
3055789053,Devin,fix,10,0
3056134870,Devin,feat,9,0
3216449716,Devin,feat,9,1
3216501010,Devin,feat,9,0
3216681123,Devin,refactor,10,1
3216851334,Devin,docs,10,0
3217318621,Devin,feat,9,1
3217332054,Devin,docs,10,0
3057698280,Devin,fix,10,0
3057711873,Devin,test,9,0
3057714463,Devin,feat,10,0
3057846956,Devin,test,10,0
3057857067,Devin,fix,10,0
3057863898,Devin,fix,10,0
3057880405,Devin,fix,10,0
3057892583,Devin,docs,9,0
3057907036,Devin,feat,9,0
3057914477,Devin,feat,9,0
3057944933,Devin,fix,10,0
3058012410,Devin,test,9,0
3058028116,Devin,refactor,10,0
3058070000,Devin,refactor,9,0
3058246563,Devin,test,9,0
3058337882,Devin,test,9,1
3058351964,Devin,test,9,1
3058420282,Devin,feat,9,0
3084775474,Devin,fix,10,0
3084780760,Devin,refactor,8,0
3084784509,Devin,refactor,10,0
3084794264,Devin,fix,10,0
3084795047,Devin,feat,9,0
3084834780,Devin,feat,8,0
3084853111,Devin,refactor,8,0
3084887557,Devin,docs,10,0
3085006980,Devin,refactor,9,0
3085016726,Devin,ci,9,0
3085028851,Devin,refactor,9,0
3085034494,Devin,refactor,8,0
3085144870,Devin,fix,10,1
3085161396,Devin,refactor,10,1
3085647764,Devin,fix,10,0
3085761421,Devin,fix,10,1
3085966379,Devin,docs,9,0
3086135438,Devin,fix,9,0
2784700018,Devin,fix,10,0
2784931990,Devin,fix,10,0
2784993744,Devin,feat,10,0
2785282766,Devin,feat,10,0
2785589564,Devin,feat,10,0
